WKT,name,description
"POLYGON ((106.8247596 -6.3089821, 106.8245986 -6.3094406, 106.8244913 -6.3097179, 106.8245128 -6.3100485, 106.8247703 -6.3103364, 106.824942 -6.3107523, 106.8251136 -6.3107949, 106.8256501 -6.3108163, 106.8261436 -6.3108269, 106.8264869 -6.310667, 106.8265513 -6.3102511, 106.8265835 -6.3097286, 106.8264225 -6.3093766, 106.826165 -6.3090354, 106.8257788 -6.3089714, 106.8253067 -6.3089927, 106.8247596 -6.3089821))",Kebun Binatang Ragunan,
