WKT,name,description
"POLYGON ((110.7887053 -8.1935804, 110.7868363 -8.2533837, 110.7888285 -8.1935804, 110.795076 -8.1935802, 110.8252884 -8.1962988, 110.8349015 -8.1813466, 110.8266617 -8.1650345, 110.8170487 -8.1446434, 110.7991959 -8.1609564, 110.7902112 -8.1520627, 110.7909562 -8.1296893, 110.7906729 -8.1306007, 110.7909562 -8.1215323, 110.7827164 -8.0997794, 110.7799698 -8.079385, 110.7717301 -8.0617091, 110.7538773 -8.0236351, 110.7579972 -8.0045968, 110.7662369 -7.9855576, 110.7662369 -7.9597173, 110.7717301 -7.9352355, 110.7717301 -7.9134726, 110.7772232 -7.8903484, 110.7813431 -7.8563397, 110.7813431 -7.8209678, 110.7717301 -7.808723, 110.7593705 -7.8277703, 110.7332779 -7.8046413, 110.7167984 -7.7951172, 110.7030655 -7.808723, 110.6755997 -7.8005595, 110.6701065 -7.7869535, 110.6563736 -7.8032807, 110.6426407 -7.8005595, 110.6179215 -7.7978384, 110.5945755 -7.8060018, 110.5794693 -7.8005595, 110.5835892 -7.7896747, 110.5574967 -7.7842322, 110.5492569 -7.7951172, 110.5300309 -7.7951172, 110.5190445 -7.7815109, 110.5066849 -7.773347, 110.4915787 -7.7624615, 110.4888321 -7.737968, 110.4847123 -7.7080297, 110.4723526 -7.6726453, 110.4668595 -7.6182019, 110.4613663 -7.5882552, 110.4572464 -7.561029, 110.4393937 -7.5474153, 110.4160477 -7.561029, 110.3885819 -7.5950614, 110.3611161 -7.6154796, 110.3295304 -7.6399801, 110.2965714 -7.6644792, 110.2718521 -7.6971425, 110.2608658 -7.6876159, 110.2622391 -7.6590351, 110.2539994 -7.6454245, 110.2375199 -7.6508688, 110.2251603 -7.6481466, 110.2031876 -7.6522298, 110.1922013 -7.6427023, 110.1661087 -7.6454245, 110.1441361 -7.6495077, 110.1180436 -7.6699233, 110.1331498 -7.6944206, 110.1331498 -7.7053079, 110.1262833 -7.7434111, 110.1084305 -7.7747077, 110.0933243 -7.7855929, 110.0754715 -7.8100835, 110.0603653 -7.8182467, 110.0603653 -7.8400146, 110.0438858 -7.8590605, 110.0425125 -7.8753849, 110.0383927 -7.8876278, 110.0548722 -7.8957895, 110.0782181 -7.9053113, 110.0988175 -7.9175532, 110.1455094 -7.9447563, 110.1853348 -7.9678776, 110.2334 -7.9882776, 110.2828385 -8.0127562, 110.3240372 -8.0236351, 110.3460099 -8.0453921, 110.384462 -8.0698673, 110.4297806 -8.0902622, 110.4613663 -8.1079369, 110.5190445 -8.1256108, 110.5520035 -8.1351272, 110.5877091 -8.143284, 110.6179215 -8.1528, 110.6508805 -8.1704719, 110.6824662 -8.1827059, 110.7058121 -8.1799873, 110.7058121 -8.197658, 110.7250382 -8.1962988, 110.762117 -8.1935802, 110.7887053 -8.1935804), (110.7900087 -8.1518622, 110.7906729 -8.1306007, 110.785463 -8.1473623, 110.7900087 -8.1518622), (110.7887053 -8.1935804, 110.7888285 -8.1935804, 110.7902112 -8.1520627, 110.7900087 -8.1518622, 110.7887053 -8.1935804))",DIY Yogyakarta,
